bug_id,gt_blob_sha,faiss_rank,model_rank,n_candidates_ranked,faiss_score,model_score
Lightning-AI__lightning-689,168e983585c2a0e29300aa4b2bc931122396d952,9,1,109,0.3684312701225281,0.3767845332622528
Lightning-AI__lightning-128,1b35bfc5d48febed6fea43e9d232a3f690c8c347,99,1,104,0.25580739974975586,0.39332669973373413
Lightning-AI__lightning-1152,ed878a0616e628fca8ec4515b32dd69edc7aeb7a,197,6,192,0.130454421043396,0.3051424026489258
Lightning-AI__lightning-1152,662ecdf4af4959e689bfa85ebbe248e63800fa08,117,1,192,0.2553563714027405,0.3967909812927246
Lightning-AI__lightning-1152,a7e8118869ce5fcaf400bb4646c2141bf6574d7a,123,12,192,0.24823229014873505,0.2301463931798935
Lightning-AI__lightning-1152,372d215c34df2e8cc513a4e0e7285fe424fb89d9,24,9,192,0.404267817735672,0.2801041603088379
Lightning-AI__lightning-1152,8c3daa29cb96e5f149ff86f2f18b62a17146dbff,126,2,192,0.2449750155210495,0.3223179876804352
Lightning-AI__lightning-1152,a56c6c126798e56debf542884c03598ef4f96dfa,77,8,192,0.3072294294834137,0.2850083112716675
Lightning-AI__lightning-625,ef2e4d4cc799d51f1f5b6456abe0cf71edc54f21,16,6,106,0.3310748338699341,0.1855098307132721
Lightning-AI__lightning-1477,538d717afcd63af4eeb809ce374c780a6b06222a,77,2,219,0.2827727198600769,0.399333119392395
Lightning-AI__lightning-2970,8b45d109866901187e5447c6dae8d512accb0453,55,1,287,0.3550642132759094,0.3748990595340729
Lightning-AI__lightning-2970,9e9f64140984349cb93426ad4b9fe8b6abd60380,125,26,287,0.29257822036743164,0.22995150089263916
Lightning-AI__lightning-1589,73efaf67c486bb6aa718d43f9b89f5e8795fcd64,18,8,227,0.46279364824295044,0.3301653265953064
Lightning-AI__lightning-2062,cac5b2bcff1ee2a2ec402297061989b3bf7113f5,40,27,246,0.33755552768707275,0.22792302072048187
Lightning-AI__lightning-2062,2c8b8a85a92c31277436e57785b41464afc0fcd2,131,63,246,0.2317381203174591,0.12930256128311157
Lightning-AI__lightning-2062,f5eafe990d1fa6485d4973c400ae4854e0a8d597,198,16,246,0.18734878301620483,0.2469913810491562
Lightning-AI__lightning-2062,74d8cf3d62a7e56d3dbeb0bd2fdf949563dfcecc,79,24,246,0.2811518907546997,0.2387564778327942
Lightning-AI__lightning-715,1abc349e1ef210afbf4153351e935dfe00f521f5,90,2,109,0.14080286026000977,0.32126277685165405
Lightning-AI__lightning-2160,ed299bb8a816e070bd75d0bc4089b2b5bed559f6,192,39,240,0.1488838940858841,0.19054055213928223
Lightning-AI__lightning-2160,6f4e85d5b28e44ce5d3b7df9a51486971e85692a,113,23,240,0.2411881536245346,0.21271532773971558
Lightning-AI__lightning-2160,12ce47398d3b376825873bb2f4e5958a3550b4cd,133,68,240,0.22138527035713196,0.16504400968551636
Lightning-AI__lightning-2930,433ea970877db6b4f99ef9b51a1d455984f0d329,35,3,287,0.39281439781188965,0.3800991475582123
Lightning-AI__lightning-2930,ea62fdab2e9960ac1e3a9bfdf290578e9ceffb43,184,21,287,0.2620616555213928,0.29731518030166626
Lightning-AI__lightning-2930,ec5bd0938d15c7e0f011014a483b7b4cf9aac82e,199,8,287,0.24868884682655334,0.34838446974754333
Lightning-AI__lightning-1357,f23ab045237660ea791aa996c018cec6acccd850,12,2,199,0.572687029838562,0.5120134949684143
Lightning-AI__lightning-1357,e3a8bb16a7b145b65fa671d32158cdc4e27e5cb1,13,5,199,0.5519487857818604,0.442668080329895
Lightning-AI__lightning-2339,c207d8255d0c22c9036f676873eaaf50296005b4,45,1,249,0.3511050343513489,0.43686509132385254
Lightning-AI__lightning-1459,19587509b17aa9c338c9599c65c288ec3e46f1b7,22,7,206,0.48935937881469727,0.38891685009002686
Lightning-AI__lightning-1459,6006cab467baa77d9b96febc5ca1a75ea8af04bc,46,67,206,0.4542319178581238,0.13848140835762024
Lightning-AI__lightning-1459,7ae3ec85ed5508bbb90044890b61939e85bb179c,50,26,206,0.4496094584465027,0.2668057680130005
Lightning-AI__lightning-1459,8cabfae52e07a8108b97d1ba402fd446f525187d,193,44,206,0.23613862693309784,0.2020922601222992
Lightning-AI__lightning-1459,46b4fc48e6508b92b5f7a13f06fcc65f6f7f3e48,11,8,206,0.5253053903579712,0.38299429416656494
Lightning-AI__lightning-1459,ee9d65a73cbf1850b10f3bf5a1f3fac56fff7b6c,93,69,206,0.3779943585395813,0.135807067155838
Lightning-AI__lightning-1459,dcaddadfaca2bfa215e4c271f05c57bf1f1b74ac,49,6,206,0.4514777362346649,0.3952676057815552
Lightning-AI__lightning-1459,a2d64ff4ed18f6fdaeac3e2d979ecd6ff73371ff,120,5,206,0.331648051738739,0.4014834463596344
Lightning-AI__lightning-1459,3f890bba27abc9aa356e42f6dd19f70ad9d954a1,79,4,206,0.41266167163848877,0.40402257442474365
Lightning-AI__lightning-2358,59614c2d5fb390d857193ba7c3c04b81e58a626b,28,36,249,0.4213819205760956,0.1599113792181015
Lightning-AI__lightning-2358,5a2ec0bdf6222c5f61a2f10c530b3541ed960694,133,1,249,0.2927609384059906,0.4336584210395813
Lightning-AI__lightning-2358,6fecd27f0bf401a45f065ebfea22a56663296b8c,17,14,249,0.4562327563762665,0.271950364112854
Lightning-AI__lightning-2358,4ff019a20c6aea2091c055aa0ff2d9a574f9307c,54,113,249,0.36958515644073486,0.028063848614692688
Lightning-AI__lightning-2358,7400b390c239f8d14b00394319d3f169ee8d82e8,87,13,249,0.3318380117416382,0.27566128969192505
